,sentiment,date,channel,game,user,mod,subscriber,message,pred_sentiment,inferred,class_scores
960,0,2018-05-03T21:46:42.350Z,riotgames,League of Legends,165072,False,False,sjokz still wearing that dress after all these years,0,False,"[0.33, 0.34, 0.33]"
961,-1,2018-05-15T21:03:05.835Z,forsen,Laser League,606717,False,True,PepeHands ANYWAYS,-1,True,[0.66336634 0.16831683 0.16831683]
962,0,2018-05-30T19:51:49.787Z,forsen,Dark Souls,582580,False,True,HE NEEDS PENDANT LULW,1,True,[0.16 0.22 0.62]
963,0,2018-05-10T21:19:24.524Z,xqcow,Darwin Project,3670363,False,False,This is a Battle Royale game?,-1,True,[0.53846154 0.38461538 0.07692308]
964,1,2018-05-07T20:40:09.188Z,forsen,Elea,842254,False,False,TriHard,0,True,[0.35 0.36 0.29]
965,1,2018-05-17T22:57:18.094Z,sodapoppin,Wizard of Legend,9758106,False,True,hi :),1,True,[0.06 0.13 0.81]
966,1,2018-05-08T19:54:08.858Z,forsen,Darwin Project,12324,False,True,HUMAN INTERACTION haHAA HAVING FUN haHAA HUMAN INTERACTION haHAA HAVING FUN haHAA,1,True,[0.17378785 0.00571947 0.82049268]
967,0,2018-05-15T22:21:47.016Z,sodapoppin,IRL,2291708,False,False,nb3Thinking nb3Thinking nb3Thinking nb3Thinking nb3Thinking lacGasm lacGasm,0,False,"[0.33, 0.34, 0.33]"
968,0,2018-05-09T00:13:54.338Z,xqcow,Overwatch,881736,False,False,THIS BANG,0,False,"[0.33, 0.34, 0.33]"
969,0,2018-05-25T17:36:20.492Z,forsen,Detroit: Become Human,150610,False,True,forsenCD ANY DOCS ?,0,False,"[0.33, 0.34, 0.33]"
970,1,2018-05-09T18:50:28.497Z,sodapoppin,IRL,816140,False,False,OMEGALUL CUCK OMEGALUL,1,True,[0.05868867 0.1432829  0.79802843]
971,0,2018-05-09T00:58:18.692Z,sodapoppin,Wreckfest,299851,False,True,OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL OMEGAROLL,0,False,"[0.33, 0.34, 0.33]"
972,-1,2018-05-29T23:19:37.631Z,sodapoppin,Warcraft III: The Frozen Throne,1183830,False,True,Pog UTHER Pog KILL ARTHAS Pog SAVE LORDAERON Pog,1,True,[3.26006583e-05 4.61106082e-03 9.95356339e-01]
973,1,2018-05-20T14:00:31.627Z,riotgames,League of Legends,8049123,False,False,MercyWing1 PopCorn MercyWing2,0,True,[0.03821656 0.76433121 0.19745223]
974,0,2018-05-30T06:01:35.465Z,moonmoon_ow,Baldi's Basics in Education and Learning,135427,True,True,moon2H,0,False,"[0.33, 0.34, 0.33]"
975,-1,2018-05-07T00:44:40.975Z,sodapoppin,IRL,1950892,False,True,Skip friends DansGame,1,True,[0.23308271 0.16541353 0.60150376]
976,0,2018-05-06T04:44:48.884Z,xqcow,Overwatch,130522,False,False,AYAYA 🎸,1,True,[0.00340716 0.26678024 0.72981261]
977,1,2018-05-25T16:14:08.034Z,forsen,Detroit: Become Human,11915912,False,True,OMEGALUL TB OMEGALUL TB OMEGALUL TB OMEGALUL TB OMEGALUL TB OMEGALUL,1,True,[3.95302597e-04 5.75240988e-03 9.93852288e-01]
978,0,2018-05-11T23:47:16.693Z,sodapoppin,IRL,4111355,False,False,forsenPrime HE SMASHED IT,0,False,"[0.33, 0.34, 0.33]"
979,-1,2018-05-12T00:25:34.304Z,sodapoppin,IRL,570096,False,False,sfhOWO sfhOWO,0,False,"[0.33, 0.34, 0.33]"
980,1,2018-05-09T18:27:42.028Z,sodapoppin,IRL,24128,False,False,MingLul,0,False,"[0.33, 0.34, 0.33]"
981,0,2018-05-14T00:11:56.710Z,riotgames,League of Legends,137223,False,False,@nigh_illicit you just confirmed your age. keep spamming kid,-1,True,[0.61538462 0.30769231 0.07692308]
982,0,2018-05-12T02:03:16.921Z,sodapoppin,The Joy Of Sex,594276,False,True,SUPERHOT VR SUPERHOT VR,0,False,"[0.33, 0.34, 0.33]"
983,0,2018-05-24T22:58:08.672Z,sodapoppin,IRL,1232173,False,False,EXPOSED,0,True,[0.23076923 0.61538462 0.15384615]
984,-1,2018-05-25T02:58:30.607Z,sodapoppin,Raft,3448672,False,False,Molefuckin lmaooooo,0,False,"[0.33, 0.34, 0.33]"
985,1,2018-05-24T22:01:19.298Z,xqcow,Overwatch,3312,True,True,xqcL Clerity is staying in the jungle! xqcL Thanks so much for subbing xqcCat And supporting the stream! xqcCat,0,True,[0.01369863 0.49315068 0.49315068]
986,-1,2018-05-05T05:33:13.769Z,moonmoon_ow,Darkest Dungeon,460984,False,True,moon2A,-1,True,[0.61616162 0.31313131 0.07070707]
987,0,2018-05-15T17:57:44.624Z,forsen,Animal Super Squad,528465,False,False,forsenCD ?,0,False,"[0.33, 0.34, 0.33]"
988,1,2018-05-12T05:30:22.402Z,xqcow,IRL,526332,False,True,LMFAO WHO DID THIS? 😂 👌 💯 🔥 LMFAO WHO DID THIS? 😂 👌 💯 🔥 LMFAO WHO DID THIS? 😂 👌 💯 🔥 LMFAO WHO DID THIS? 😂 👌 💯 🔥 LMFAO WHO DID THIS? 😂 👌 💯 🔥,1,True,[9.56033301e-14 4.40578905e-06 9.99995594e-01]
989,1,2018-05-13T09:22:44.384Z,riotgames,League of Legends,2422092,False,False,na MingLee,1,True,[0.18811881 0.3960396  0.41584158]
990,0,2018-05-28T18:12:36.197Z,sodapoppin,Bless Online,905980,False,False,GWEEEEEEK,0,False,"[0.33, 0.34, 0.33]"
991,1,2018-05-25T00:19:29.790Z,sodapoppin,Raft,12649,False,False,Kappa Clap,1,True,[0.00827032 0.27717391 0.71455577]
992,1,2018-05-10T19:55:25.689Z,forsen,IRL,45108,False,True,GachiPls NA PING forsenSWA GachiPls NA PING forsenSWA GachiPls NA PING forsenSWA ⁭,0,True,[0.09128354 0.63909729 0.26961917]
993,1,2018-05-23T16:56:06.888Z,forsen,State of Decay 2,2342032,False,True,ITS UP RIGHT NOW Pog,1,True,[0.05 0.21 0.74]
994,0,2018-05-06T09:56:18.151Z,riotgames,League of Legends,232980,False,False,TURKEY,0,False,"[0.33, 0.34, 0.33]"
995,0,2018-05-27T22:14:33.908Z,forsen,Dark Souls,165086,False,False,3,0,False,"[0.33, 0.34, 0.33]"
996,1,2018-05-08T03:41:52.554Z,moonmoon_ow,Dark Souls III,15,True,True,moon2S [15078] smiles,1,True,[0.07692308 0.38461538 0.53846154]
997,1,2018-05-13T23:16:27.113Z,xqcow,Overwatch,27846,False,False,I BELIVE gachiBASS Clap I BELIVE gachiBASS Clap I BELIVE gachiBASS Clap,1,True,[8.66296829e-06 5.55832627e-03 9.94433011e-01]
998,1,2018-05-06T04:14:49.525Z,moonmoon_ow,The Cat Lady,381362,False,True,hello monkaMEGA,0,False,"[0.33, 0.34, 0.33]"
999,0,2018-05-07T16:30:12.888Z,moonmoon_ow,Stephen's Sausage Roll,1716213,False,False,why push uppppp,0,False,"[0.33, 0.34, 0.33]"
1000,0,2018-05-21T04:37:43.832Z,sodapoppin,Warcraft III: The Frozen Throne,12439421,False,False,Cx,0,False,"[0.33, 0.34, 0.33]"
1001,1,2018-05-27T18:20:21.339Z,forsen,Dark Souls,297901,False,True,LET'S GO forsenH,0,False,"[0.33, 0.34, 0.33]"
1002,0,2018-05-24T23:28:09.371Z,xqcow,Raft,1270689,False,False,It just for looks it doesnt matter,0,True,[0.07692308 0.84615385 0.07692308]
1003,-1,2018-05-24T17:04:02.747Z,forsen,Raft,647301,False,False,LECH KACZYNSKI PepeHands LECH KACZYNSKI PepeHands LECH KACZYNSKI PepeHands,-1,True,[0.96836334 0.01581833 0.01581833]
1004,-1,2018-05-27T05:59:44.171Z,xqcow,Detroit: Become Human,11847,False,True,just kill him now xqcRage,-1,True,[0.84615385 0.07692308 0.07692308]
1005,-1,2018-05-21T17:21:16.476Z,forsen,FAR: Lone Sails,1922711,False,False,@forsen FeelsWeirdMan,0,False,"[0.33, 0.34, 0.33]"
1006,1,2018-05-27T20:44:34.166Z,forsen,Dark Souls,148962,False,True,GachiPls Wowee GachiPls Wowee GachiPls Wowee GachiPls Wowee ⁭,0,True,[0.05367254 0.7188719  0.22745556]
1007,-1,2018-05-04T03:15:57.670Z,moonmoon_ow,Darkest Dungeon,380653,False,True,@KanbaruLover naroXD,0,False,"[0.33, 0.34, 0.33]"
1008,-1,2018-05-29T21:22:52.465Z,sodapoppin,IRL,351730,False,True,if you gachi at women you deserve to die :),1,True,[0.35928144 0.15568862 0.48502994]
1009,1,2018-05-06T21:22:39.518Z,sodapoppin,Peggle 2,171954,False,False,LOOOOOOOOOOOOOOOOL 4HEad ⁭,0,False,"[0.33, 0.34, 0.33]"
1010,-1,2018-05-19T04:06:54.066Z,moonmoon_ow,Anatomy,135647,False,False,PepeHands never scary,-1,True,[0.89865872 0.07600596 0.02533532]
1011,1,2018-05-16T21:29:32.026Z,sodapoppin,Unleash,280120,False,False,i thought 900p@60 was the most well rounded,0,True,[0.07692308 0.53846154 0.38461538]
1012,-1,2018-05-02T07:13:14.096Z,moonmoon_ow,unknown,135427,True,True,NotLikeThis,-1,True,[0.65656566 0.18181818 0.16161616]
1013,0,2018-05-27T04:45:21.132Z,xqcow,Detroit: Become Human,278333,False,True,xqcLook MHM,0,False,"[0.33, 0.34, 0.33]"
1014,1,2018-05-28T14:30:20.590Z,moonmoon_ow,Dark Souls,3263038,False,True,play a game moon2S @moonmoon_ow,0,True,[0.07692308 0.61538462 0.30769231]
1015,0,2018-05-20T18:40:02.124Z,forsen,Barbie and the Magic of Pegasus,495426,False,True,gazatu dank internet FeelsDankMan,0,False,"[0.33, 0.34, 0.33]"
1016,0,2018-05-18T11:37:28.856Z,riotgames,League of Legends,8875773,False,False,Rekkles Step Up U Cuxk,0,False,"[0.33, 0.34, 0.33]"
1017,1,2018-05-22T00:31:16.897Z,xqcow,Overwatch,12153942,False,False,crunch FeelsOkayMan,0,False,"[0.33, 0.34, 0.33]"
1018,0,2018-05-03T18:40:53.945Z,forsen,Shoppe Keep 2,80930,False,True,Champ chat please help me my mouth is small... Pog,1,True,[1.77575736e-04 5.36989026e-02 9.46123522e-01]
1019,-1,2018-05-18T21:05:44.239Z,xqcow,Overwatch,66655,False,False,monkaS neighbors,0,True,[0.26 0.57 0.17]
1020,1,2018-05-26T21:11:23.829Z,forsen,Detroit: Become Human,12327428,False,True,forsenC,0,False,"[0.33, 0.34, 0.33]"
1021,1,2018-05-06T02:09:12.276Z,xqcow,Overwatch,843563,False,True,SourPls,1,True,[0.21 0.23 0.56]
1022,0,2018-05-27T18:50:42.829Z,forsen,Dark Souls,12477981,False,False,GachiPls 🔋,0,True,[0.23 0.44 0.33]
1023,1,2018-05-11T21:07:13.017Z,forsen,Barbie and the Magic of Pegasus,478529,False,False,LUL,1,True,[0.1  0.22 0.68]
1024,1,2018-05-14T19:29:00.678Z,forsen,Super Mario Odyssey,457727,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
1025,-1,2018-05-03T02:15:02.503Z,moonmoon_ow,IRL,1049275,False,True,@MOONMOON_OW i bought golf it for this please dont let that be the odd man out moon2A,0,True,[0.13754228 0.83878241 0.02367531]
1026,0,2018-05-24T17:19:02.620Z,forsen,Raft,121830,False,True,MercyWing1 PowerUpL TriHard cmonBruh PowerUpR MercyWing2,0,True,[5.73576052e-04 8.15484909e-01 1.83941515e-01]
1027,0,2018-05-25T16:42:39.555Z,forsen,Detroit: Become Human,8370092,False,False,R_,0,False,"[0.33, 0.34, 0.33]"
1028,0,2018-05-08T19:01:28.978Z,forsen,Darwin Project,107324,False,True,💿 ✋ forsen1337 TRANSPARENCY NO JUTSU,0,True,[0.28957529 0.57683398 0.13359073]
1029,-1,2018-05-19T23:30:23.530Z,sodapoppin,FAR: Lone Sails,2007143,False,True,Never turn volume down DansGame,-1,True,[0.62 0.22 0.16]
1030,0,2018-05-23T19:59:54.228Z,forsen,Raft,115343,False,True,LULW,1,True,[0.16 0.22 0.62]
1031,1,2018-05-05T17:27:42.875Z,forsen,Fallout: New Vegas,2089510,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
1032,1,2018-05-10T06:09:04.988Z,xqcow,IRL,88983,False,False,FrankerZ,0,True,[0.04040404 0.49494949 0.46464646]
1033,0,2018-05-15T12:07:51.417Z,riotgames,League of Legends,4482829,False,False,Eu choke,-1,True,[0.76923077 0.15384615 0.07692308]
1034,-1,2018-05-04T07:28:43.033Z,moonmoon_ow,Darkest Dungeon,111002,False,False,monkaMEGA,0,False,"[0.33, 0.34, 0.33]"
1035,1,2018-05-15T14:04:15.209Z,riotgames,League of Legends,898219,False,False,squishy hunter gachiGASM,0,False,"[0.33, 0.34, 0.33]"
1036,0,2018-05-04T23:55:47.859Z,sodapoppin,Donkey Kong 64,941167,False,False,ppHop,0,False,"[0.33, 0.34, 0.33]"
1037,0,2018-05-20T09:59:29.137Z,riotgames,League of Legends,6494670,False,False,watapp,0,False,"[0.33, 0.34, 0.33]"
1038,-1,2018-05-07T16:39:48.501Z,forsen,Barbie and the Magic of Pegasus,2775409,False,False,5000 BITCOINS Pog,1,True,[0.05 0.21 0.74]
1039,0,2018-05-01T18:09:22.654Z,forsen,Fallout: New Vegas,2746072,False,False,??????????????????????,0,False,"[0.33, 0.34, 0.33]"
1040,1,2018-05-13T00:02:24.507Z,xqcow,Overwatch,295150,False,False,LUL LUL,1,True,[0.01920123 0.09293395 0.88786482]
1041,1,2018-05-15T16:59:26.264Z,forsen,Animal Super Squad,1317959,False,False,LULW,1,True,[0.16 0.22 0.62]
1042,1,2018-05-02T22:14:38.709Z,forsen,Fallout: New Vegas,2423025,False,True,gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap,1,True,[7.58872502e-11 3.12408930e-05 9.99968759e-01]
1043,1,2018-05-05T14:02:39.773Z,moonmoon_ow,unknown,15,True,True,moon2N [4525] okays,1,True,[0.07692308 0.38461538 0.53846154]
1044,1,2018-05-15T16:32:41.575Z,forsen,IRL,119322,False,True,forsenShuffle,0,False,"[0.33, 0.34, 0.33]"
1045,0,2018-05-15T12:45:55.085Z,riotgames,League of Legends,7804140,False,False,????????????????????,0,False,"[0.33, 0.34, 0.33]"
1046,1,2018-05-09T02:42:05.996Z,moonmoon_ow,Conan Exiles,146420,False,True,gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap ⁭,1,True,[1.03233272e-27 9.68200610e-13 1.00000000e+00]
1047,0,2018-05-12T21:54:57.956Z,forsen,Lake Ridden,10992,False,True,RIGGED LULW RIGGED LULW RIGGED LULW RIGGED LULW,-1,True,[0.49398126 0.4596308  0.04638795]
1048,0,2018-05-07T03:11:31.638Z,sodapoppin,IRL,126383,False,False,monkaS Clap,0,True,[0.04878049 0.49193246 0.45928705]
1049,1,2018-05-15T13:57:51.760Z,riotgames,League of Legends,1823811,False,False,4.8 LUL,1,True,[0.1  0.22 0.68]
1050,0,2018-05-20T18:32:35.598Z,forsen,Barbie and the Magic of Pegasus,1035454,False,False,forsenCD,0,False,"[0.33, 0.34, 0.33]"
1051,1,2018-05-14T12:26:31.442Z,riotgames,League of Legends,1867545,False,False,BROTHER KARSA LUL,1,True,[0.1  0.22 0.68]
1052,0,2018-05-22T17:49:43.501Z,moonmoon_ow,Dark Souls III,53586,False,True,random string of numbers,0,False,"[0.33, 0.34, 0.33]"
1053,1,2018-05-19T11:37:08.525Z,riotgames,League of Legends,42176,False,False,VoHiYo only real WEEB can build this perfect pyramid VoHiYo VoHiYo . Try like me !Try like me ! Try like me !! VoHiYo VoHiYo VoHiYo And my pyramid still higher!!!!!! VoHiYo VoHiYo VoHiYo VoHiYo,1,True,[7.38361700e-12 5.21435893e-05 9.99947856e-01]
1054,0,2018-05-09T04:13:47.805Z,xqcow,IRL,2064288,False,False,TABARNAK XQC NON,0,False,"[0.33, 0.34, 0.33]"
1055,1,2018-05-31T19:49:50.257Z,forsen,Dark Souls,120292,False,False,"""HAHAA"" FREINDS :D ""HAHAA"" FREINDS :D ""HAHAA"" FREINDS :D ""HAHAA"" FREINDS :D",1,True,[9.11399673e-06 3.73309306e-06 9.99987153e-01]
1056,-1,2018-05-22T02:56:23.334Z,moonmoon_ow,Super Ghouls 'N Ghosts,277973,False,True,moon2H,0,False,"[0.33, 0.34, 0.33]"
1057,1,2018-05-10T20:07:27.294Z,forsen,Darwin Project,53848,False,True,CHAT REMEMBER TO VOTE OMGScoods ❗ CHAT REMEMBER TO VOTE OMGScoods ❗ CHAT REMEMBER TO VOTE OMGScoods ❗,0,True,[0.01846096 0.90232277 0.07921627]
1058,0,2018-05-29T17:52:09.782Z,forsen,Dark Souls,16082674,False,False,monkaS,0,True,[0.26 0.57 0.17]
1059,1,2018-05-25T15:36:44.825Z,moonmoon_ow,Dark Souls,78728,False,True,PepoCheer Baby PepoCheer first PepoCheer game PepoCheer,0,False,"[0.33, 0.34, 0.33]"
1060,1,2018-05-14T11:53:43.409Z,riotgames,League of Legends,1922011,False,False,@na_ni_z_gg_z_er TriHard,0,True,[0.35 0.36 0.29]
1061,0,2018-05-13T07:36:19.879Z,moonmoon_ow,The Cat Lady,4435218,False,True,Old Man OMEGAROLL,0,False,"[0.33, 0.34, 0.33]"
1062,1,2018-05-29T23:15:59.797Z,xqcow,Overwatch,556450,False,False,PLEASE,0,True,[0.07692308 0.46153846 0.46153846]
1063,0,2018-05-23T01:03:16.845Z,xqcow,Overwatch,544487,False,False,DRACO MALFOY STREAMS?????????? Pog,1,True,[0.05 0.21 0.74]
1064,1,2018-05-26T14:29:33.191Z,moonmoon_ow,Dark Souls,763861,False,True,W O W Clap,1,True,[0.05 0.23 0.72]
1065,1,2018-05-17T15:54:33.982Z,forsen,IRL,169866,False,False,good dog DansGame Clap,1,True,[0.02842993 0.23202494 0.73954512]
1066,0,2018-05-06T22:45:59.592Z,sodapoppin,Peggle 2,488738,False,False,YES,0,True,[0.07692308 0.46153846 0.46153846]
1067,0,2018-05-20T20:27:29.630Z,forsen,Jalopy,251374,False,False,haHAA say it,-1,True,[0.53465347 0.22772277 0.23762376]
1068,-1,2018-05-23T17:10:37.703Z,forsen,Raft,559581,False,False,GachiPls PepeHands GachiPls PepeHands GachiPls PepeHands GachiPls PepeHands GachiPls PepeHands .,-1,True,[0.96773527 0.02607662 0.00618811]
1069,0,2018-05-03T04:18:04.281Z,moonmoon_ow,Golf It!,33298,False,True,"@MOONMOON_OW if you had the experience and the non-lazyness to cook, would you cook your own vietnamese food ?",0,False,"[0.33, 0.34, 0.33]"
1070,-1,2018-05-13T13:07:14.332Z,riotgames,League of Legends,693259,False,False,NOT THE BAJS WutFace NOT THE BAJS WutFace /,-1,True,[0.86304256 0.06089338 0.07606405]
1071,0,2018-05-18T21:59:05.541Z,sodapoppin,IRL,976873,False,True,Cx DOES THAT,0,False,"[0.33, 0.34, 0.33]"
1072,-1,2018-05-15T13:59:07.648Z,riotgames,League of Legends,2600824,False,False,STOP IT,-1,True,[0.46153846 0.46153846 0.07692308]
1073,1,2018-05-09T17:11:00.101Z,sodapoppin,IRL,365458,False,False,@sodapoppin Chuck I love you :) <3 you are amazing,1,True,[7.08750709e-06 1.22850123e-04 9.99870062e-01]
1074,0,2018-05-17T03:18:40.628Z,sodapoppin,Omensight,4162488,False,False,H A R B I N G E R Champ,1,True,[0.07692308 0.15384615 0.76923077]
1075,1,2018-05-28T19:40:05.478Z,sodapoppin,Bless Online,322720,False,True,"""Premium Membership (180 Days)"" gives 8 in-game buffs (among other things) - not p2w Kappa OMEGALUL",1,True,[0.02897801 0.32988357 0.64113842]
1076,0,2018-05-12T21:14:09.146Z,forsen,Lake Ridden,1333,True,True,Looking for a Pleb Free Zone? Join other subscribers on Discord by typing !discord in chat and following the instructions.,0,True,[0.07915994 0.84814216 0.0726979 ]
1077,1,2018-05-27T07:45:04.630Z,xqcow,Detroit: Become Human,64433,False,True,WutFaceW,0,False,"[0.33, 0.34, 0.33]"
1078,1,2018-05-16T20:47:11.549Z,forsen,The Amazing Frog?,119322,False,True,GOTY PagChomp Clap,1,True,[0.05 0.23 0.72]
1079,0,2018-05-12T15:55:08.990Z,forsen,IRL,2033381,False,False,SOO,0,False,"[0.33, 0.34, 0.33]"
1080,1,2018-05-13T16:52:35.061Z,forsen,Super Mario Odyssey,40646,False,True,ANELE Clap,0,True,[0.12840671 0.4942348  0.37735849]
1081,1,2018-05-15T13:17:27.626Z,riotgames,League of Legends,1106755,False,False,LUL,1,True,[0.1  0.22 0.68]
1082,1,2018-05-13T12:18:24.722Z,riotgames,League of Legends,1075143,False,False,LUL U,1,True,[0.1  0.22 0.68]
1083,1,2018-05-07T19:44:26.254Z,forsen,They Are Billions,2979439,False,True,"""CUTE CHAT"" OMEGALUL 👉 OpieOP ""CUTE CHAT"" OMEGALUL 👉 OpieOP ""CUTE CHAT"" OMEGALUL 👉 OpieOP",1,True,[2.73937452e-08 3.43569597e-03 9.96564277e-01]
1084,-1,2018-05-10T20:48:52.793Z,forsen,Darwin Project,2677982,False,False,ALT+F4,0,False,"[0.33, 0.34, 0.33]"
1085,-1,2018-05-13T08:17:53.723Z,moonmoon_ow,The Cat Lady,72630,False,True,mitzi monkaMEGA,0,False,"[0.33, 0.34, 0.33]"
1086,1,2018-05-20T06:03:44.848Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,9701550,False,True,Clap,1,True,[0.05 0.23 0.72]
1087,0,2018-05-30T21:39:41.702Z,forsen,Dark Souls,12589549,False,False,HERE IT COMES LULW,1,True,[0.16 0.22 0.62]
1088,1,2018-05-09T03:22:01.577Z,xqcow,IRL,8015868,False,True,HYPERPOGGERS GIMME SOME MAcDonAlds,0,False,"[0.33, 0.34, 0.33]"
1089,1,2018-05-08T19:32:55.061Z,forsen,Darwin Project,867760,False,True,ZULUL gachiBASS ZULUL gachiBASS ZULUL gachiBASS,1,True,[0.02172253 0.1431905  0.83508697]
1090,1,2018-05-07T01:52:42.675Z,sodapoppin,IRL,1411225,False,False,ZULUL,0,False,"[0.33, 0.34, 0.33]"
1091,0,2018-05-18T04:18:35.498Z,moonmoon_ow,Dark Souls III,128599,False,True,moon2CD,0,False,"[0.33, 0.34, 0.33]"
1092,1,2018-05-14T10:17:25.508Z,riotgames,League of Legends,9242535,False,False,forsenOMEGA,0,False,"[0.33, 0.34, 0.33]"
1093,0,2018-05-19T00:07:11.159Z,sodapoppin,Wizard of Legend,114875,False,False,??????,0,False,"[0.33, 0.34, 0.33]"
1094,0,2018-05-12T01:44:39.421Z,sodapoppin,The Joy Of Sex,969908,False,True,sodaGASP,0,False,"[0.33, 0.34, 0.33]"
1095,0,2018-05-06T17:45:47.234Z,forsen,City of Brass,899319,False,True,#G1,0,False,"[0.33, 0.34, 0.33]"
1096,0,2018-05-11T20:10:33.812Z,forsen,Wrongworld,322599,False,False,HYPERBRUH,-1,True,[0.52 0.27 0.21]
1097,0,2018-05-17T19:11:01.596Z,sodapoppin,IRL,2532246,False,False,Blizzards is working on a shooter. Probably BR,0,False,"[0.33, 0.34, 0.33]"
1098,1,2018-05-07T15:59:27.545Z,forsen,IRL,212912,False,True,✋ forsen1337 KAGEBUNSHIN NO JUTSU forsen1337 forsen1337 forsen1337 forsen1337 forsen1337 forsen1337 forsen1337,0,True,[0.28957529 0.57683398 0.13359073]
1099,1,2018-05-15T03:00:48.262Z,moonmoon_ow,Retro,520531,False,True,gachiBASS,1,True,[0.16 0.3  0.54]
1100,0,2018-05-06T10:06:00.711Z,riotgames,League of Legends,35044,False,False,\ʕ •ᴥ•ʔ/ RAISE YOUR KOALAS \ʕ •ᴥ•ʔ/,0,False,"[0.33, 0.34, 0.33]"
1101,-1,2018-05-12T05:29:46.954Z,xqcow,IRL,9987762,False,False,BibleThump MercyWing1 MercyWing2,0,True,[0.10675513 0.68757539 0.20566948]
1102,0,2018-05-25T04:30:51.651Z,moonmoon_ow,Dark Souls,2944530,False,False,sure just send me $5,0,True,[0.07692308 0.69230769 0.23076923]
1103,-1,2018-05-07T15:19:35.899Z,moonmoon_ow,Stephen's Sausage Roll,980032,False,True,It’s kinda irritating because you’re dumb but eh doesn’t matter too much moon2N,-1,True,[0.57324841 0.42038217 0.00636943]
1104,1,2018-05-14T03:33:11.999Z,xqcow,Overwatch,8021654,False,False,FIGHT JEFF LUL,1,True,[0.19607843 0.35947712 0.44444444]
1105,1,2018-05-26T15:38:43.366Z,forsen,Detroit: Become Human,24270,False,True,KKool Clap KKool 🎸 KKool Clap ⁭,1,True,[1.30465187e-04 8.00586571e-02 9.19810878e-01]
1106,-1,2018-05-03T21:50:08.528Z,xqcow,Overwatch,1199300,False,True,LOUDER PLS,0,True,[0.07692308 0.84615385 0.07692308]
1107,0,2018-05-06T18:26:12.796Z,forsen,Close Your Eyes,1257165,False,True,123,0,False,"[0.33, 0.34, 0.33]"
1108,1,2018-05-15T03:47:40.913Z,moonmoon_ow,Retro,63909,False,True,moon2M,0,False,"[0.33, 0.34, 0.33]"
1109,0,2018-05-09T22:32:03.203Z,sodapoppin,IRL,529685,False,False,60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog,1,True,[1.79573506e-26 9.24116341e-13 1.00000000e+00]
1110,0,2018-05-05T16:50:47.822Z,forsen,Fallout: New Vegas,990458,False,True,!vanish,0,False,"[0.33, 0.34, 0.33]"
1111,-1,2018-05-13T18:16:55.543Z,forsen,Super Mario Odyssey,20040,False,True,forsenWTF,0,False,"[0.33, 0.34, 0.33]"
1112,-1,2018-05-05T15:57:59.958Z,forsen,Fallout: New Vegas,45068,False,True,HowLongToBeat says Dead Money is 5 hours 30 mins and Old World Blues is 7 hours for main story forsen pajaDank,-1,True,[0.76923077 0.15384615 0.07692308]
1113,1,2018-05-16T16:40:16.676Z,forsen,IRL,159161,False,True,DIABL OMEGALUL,1,True,[0.16 0.25 0.59]
1114,0,2018-05-29T21:32:54.581Z,forsen,Dark Souls,9035894,False,True,forsenSleeper,0,False,"[0.33, 0.34, 0.33]"
1115,1,2018-05-27T20:54:25.886Z,forsen,Dark Souls,12735759,False,False,LOST SOULS OMEGALUL,0,True,[0.19814241 0.61919505 0.18266254]
1116,-1,2018-05-02T21:41:14.653Z,forsen,Fallout: New Vegas,843816,False,True,forsenT,0,False,"[0.33, 0.34, 0.33]"
1117,0,2018-05-09T17:24:12.149Z,sodapoppin,IRL,1296691,False,False,Kapp,0,False,"[0.33, 0.34, 0.33]"
1118,1,2018-05-14T05:21:08.806Z,xqcow,IRL,584686,False,True,OMEGALUL,1,True,[0.16 0.25 0.59]
1119,1,2018-05-23T06:16:43.716Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,7649819,False,True,@doserino_ moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE,0,False,"[0.33, 0.34, 0.33]"
